6.099683,12.79206,1.401891
9.766472,8.871597,1.402127
9.944411,10.01937,1.402567
9.841182,10.63719,1.402968
7.044801,12.88034,1.403123
9.674211,8.600087,1.403139
9.575432,11.2698,1.403264
4.32606,7.74521,1.403969
5.248226,6.947263,1.404209
4.229653,7.864722,1.404249
3.775614,8.797901,1.405444
7.830209,6.825658,1.405538
8.753655,12.17403,1.406623
6.401542,12.85385,1.408315
7.662952,12.77778,1.410705
7.830058,12.70699,1.411576
9.638115,11.16203,1.412261
4.030545,11.04914,1.412643
6.820203,12.88651,1.413033
9.822427,10.70272,1.414085
8.852432,7.381647,1.414144
9.797562,8.97793,1.414364
7.332377,12.84918,1.415063
5.926981,12.73421,1.415654
3.706585,9.956112,1.416752
3.684406,9.604095,1.417043
8.811756,12.12565,1.417383
4.946974,7.124819,1.417432
5.662599,12.62591,1.417523
7.401679,6.713717,1.41961
9.882845,9.270187,1.420545
3.740562,10.23547,1.420767
7.302953,6.691377,1.421007
7.825365,6.823727,1.422268
9.86563,9.187689,1.422421
8.27066,12.49613,1.422537
4.747577,12.04119,1.42295
9.924537,9.648447,1.422999
9.936684,10.01939,1.423323
4.345058,11.57148,1.42406
5.342149,6.889892,1.424632
9.451681,11.43491,1.424709
9.171156,7.716721,1.42505
5.213729,12.39059,1.425053
4.194929,11.34202,1.42536
9.294165,7.865615,1.425741
9.074202,11.88781,1.425865
4.264907,11.44042,1.426852
3.683773,9.718354,1.427072
7.842618,12.70202,1.427632
3.875369,8.517489,1.428293
5.133402,12.33369,1.428422
6.407161,6.621768,1.428804
5.521922,12.55513,1.428836
6.429152,6.613085,1.429517
6.946387,6.64274,1.43009
9.884512,9.275745,1.430135
6.656146,6.626432,1.432023
9.670763,8.587575,1.432219
4.88667,12.15557,1.43222
3.939735,8.375753,1.43283
9.884671,9.326012,1.433703
9.205038,11.74832,1.434065
8.432971,12.39497,1.434073
3.986153,8.284812,1.434479
5.821135,6.715981,1.4345
6.363182,6.612915,1.436598
7.216939,6.667873,1.436866
6.499301,6.612826,1.436937
6.345726,12.83831,1.437509
6.964352,6.644143,1.439176
8.263159,7.01951,1.439425
8.525566,12.32769,1.439746
9.632329,11.17412,1.441042
9.796607,8.935575,1.441368
7.319302,12.85958,1.441435
4.63623,7.398206,1.442575
9.941693,10.15916,1.442599
3.887645,10.72261,1.442657
5.83297,12.70456,1.443164
7.789501,12.73147,1.444154
9.056034,7.553569,1.444282
4.270718,11.44707,1.44572
9.479142,8.202744,1.445858
6.3576,6.612967,1.44653
3.752753,8.936445,1.447321
5.892275,12.72736,1.448892
8.279892,7.027256,1.44892
8.354292,12.45593,1.449774
3.707838,9.93689,1.451052
5.331158,12.44952,1.451804
3.962082,10.86179,1.452095
4.154034,11.26928,1.452439
9.737264,10.94614,1.453575
9.250206,7.799806,1.454865
4.687945,11.98091,1.45524
9.915214,10.2857,1.455612
3.686431,9.522212,1.457122
8.19846,12.54771,1.45729
6.569488,6.612947,1.458244
9.931539,9.572391,1.458977
5.231466,6.958817,1.459283
8.945477,12.00476,1.459526
9.741665,10.96233,1.459728
8.178775,6.97804,1.460199
7.918405,12.68481,1.460276
6.406193,6.612195,1.460325
5.885203,12.71566,1.460834
8.372301,12.44458,1.461385
9.890984,9.349071,1.462077
5.386736,12.48092,1.4648
3.961075,10.88239,1.465258
4.700872,12.00441,1.465507
4.321868,7.742128,1.465516
4.05235,8.15441,1.465648
8.973125,11.97975,1.466587
4.518776,11.81532,1.466754
5.000186,7.090538,1.466836
6.465501,6.611931,1.46815
5.278036,6.922228,1.470799
8.093398,12.59093,1.470978
6.290787,12.82882,1.471103
4.818967,7.224556,1.471951
5.209549,6.972362,1.473223
9.901623,9.418865,1.47382
9.859398,10.58866,1.474999
4.309041,11.51463,1.475547
3.759473,8.919094,1.476869
4.762618,7.285082,1.477463
8.676952,12.21756,1.477785
8.097391,12.6001,1.47793
9.253336,11.69621,1.478088
8.52592,12.32725,1.478829
5.023459,7.088261,1.479681
3.805243,10.43007,1.479852
4.358349,7.699625,1.479934
5.041641,7.076076,1.480533
9.807475,10.80456,1.48096
9.652685,11.14179,1.481126
9.914129,9.50335,1.481298
9.914524,9.432219,1.481326
4.150577,8.006466,1.48173
6.29354,12.82883,1.482327
6.72942,12.88392,1.482924
9.9096,9.398391,1.48306
5.789085,6.725385,1.483185
8.189584,6.982445,1.483328
9.8948,10.49911,1.483969
5.374467,12.47731,1.484854
8.684019,7.253514,1.485092
4.059031,11.09254,1.485153
5.50245,6.817904,1.485832
9.299322,7.886981,1.48746
6.025321,6.668608,1.488388
3.983288,10.90304,1.489244
4.670641,11.96119,1.489843
4.00579,8.275999,1.491946
4.205539,11.34865,1.492325
7.22224,6.6676,1.493578
4.492041,7.537273,1.493801
8.365026,12.44856,1.494057
7.508742,6.739365,1.494341
6.237315,12.81702,1.495174
9.226402,7.763192,1.495367
3.866299,8.552817,1.495811
6.529931,12.86026,1.495965
3.770811,8.87957,1.498587
3.777367,10.32673,1.499107
8.860316,7.369313,1.500254
9.918943,10.34524,1.501198
9.935162,9.586275,1.501235
4.227373,7.878495,1.502149
3.815743,8.740612,1.502295
9.166448,7.681166,1.502321
9.866696,9.228046,1.504432
9.892981,9.297642,1.504483
9.348469,11.58803,1.504557
9.897513,10.49164,1.504668
5.751265,12.66071,1.505381
8.182507,6.978245,1.505589
7.990304,12.65092,1.505764
4.06752,11.08373,1.50582
8.383407,12.43696,1.50666
9.770957,8.839057,1.507519
4.726726,7.318085,1.507969
3.711115,9.920469,1.508047
4.199135,11.33738,1.508945
4.928875,12.19579,1.509104
4.220064,11.35427,1.50918
3.706589,9.247034,1.509721
9.848923,10.63071,1.511099
7.960132,12.66499,1.51226
3.70016,9.879154,1.512367
9.871763,9.194563,1.512437
6.217887,6.629202,1.513651
8.571962,7.18064,1.513921
5.916201,6.690967,1.515972
9.281975,11.66551,1.517113
4.071532,11.11051,1.51869
4.307453,7.777134,1.519842
6.12313,6.639466,1.520354
4.986117,7.102049,1.520677
4.641526,7.383123,1.523751
5.573785,6.78979,1.526114
9.664003,8.586076,1.527549
9.073221,7.585638,1.528455
9.481667,8.176753,1.529606
4.01265,10.96189,1.531472
4.672463,7.366883,1.531556
6.458461,6.618637,1.532995
6.462441,6.610016,1.533549
8.677469,12.21692,1.533603
7.347095,12.85133,1.533747
8.241321,12.51083,1.534714
9.45941,11.42911,1.535844
7.30377,12.85723,1.536243
8.396179,12.42857,1.536299
4.266839,11.42675,1.536959
7.02867,6.638902,1.537581
5.056141,12.28649,1.537585
7.28084,6.675133,1.538309
8.664845,7.237812,1.538474
9.202177,7.725739,1.538695
9.951644,9.757264,1.539002
3.703039,9.891317,1.539201
9.795153,10.8452,1.539499
7.599581,12.78391,1.540477
4.339443,7.73727,1.541903
8.432053,7.097714,1.542507
4.522678,7.519725,1.543472
9.945101,9.888263,1.543484
9.717381,11.00045,1.54505
9.93819,9.59187,1.545664
4.388904,11.63238,1.547909
5.360476,6.884079,1.549092
8.024108,12.63358,1.551414
8.899311,12.03341,1.551667
4.645727,7.395904,1.552923
3.707271,9.278801,1.553239
4.060918,8.1661,1.554339
3.707709,9.275145,1.554355
8.283913,7.013891,1.557865
9.057784,11.88991,1.558337
4.463257,11.7163,1.559417
4.077055,11.09304,1.559784
6.030353,12.75917,1.561111
5.023719,12.24747,1.561692
4.452125,7.592021,1.562431
7.572831,12.7901,1.563837
8.30501,12.48434,1.564797
5.040661,12.26046,1.564883
3.82949,10.52853,1.564963
9.601541,8.447346,1.566006
9.747703,8.806391,1.566712
4.575774,7.468451,1.567004
9.954415,10.00426,1.567783
5.544046,12.56849,1.569058
5.193697,12.36179,1.569814
4.591824,7.452722,1.571183
9.212523,11.72833,1.571413
9.295988,7.856367,1.572722
6.774902,6.628321,1.573361
5.38093,12.47401,1.573463
9.839661,10.71195,1.574246
9.064351,7.570407,1.574888
9.75167,10.93214,1.575301
5.536939,12.55338,1.575745
9.555371,11.30201,1.5773
4.315277,7.761139,1.578491
7.83574,6.82192,1.578544
5.822896,6.70739,1.578924
3.689571,9.539057,1.580458
7.940134,12.67253,1.58336
7.157321,12.87236,1.583806
5.055377,7.057984,1.584101
9.81938,8.986961,1.584136
9.941584,10.12524,1.584675
6.045816,6.663343,1.585166
9.940863,10.13857,1.585384
9.642035,11.15408,1.585418
4.715757,7.331482,1.585432
5.970715,12.74529,1.585865
7.293761,12.84803,1.586595
6.927074,12.86985,1.58725
9.270309,11.66583,1.587911
8.704621,7.262869,1.590955
9.650398,11.15373,1.591966
3.945162,10.82418,1.592018
8.925646,12.00978,1.592867
4.066091,8.158791,1.593087
4.307472,11.48475,1.593628
5.544857,12.56686,1.595485
9.951593,9.713095,1.595716
4.805772,12.07881,1.596667
4.853799,7.219613,1.596931
4.86314,7.21244,1.597521
8.054974,6.89992,1.597601
3.68878,9.582521,1.597827
4.370692,11.58206,1.598171
7.002257,12.88043,1.598538
8.701097,7.250049,1.600484
8.264645,7.003231,1.600631
5.597123,6.782437,1.601341
9.698303,11.07143,1.602232
9.823223,8.996635,1.602521
4.234356,11.36343,1.60262
4.176149,11.28188,1.602705
3.692647,9.515211,1.603065
3.699947,9.763333,1.604573
5.712311,6.742949,1.604648
3.69679,9.721315,1.605466
5.854666,12.70143,1.606258
6.12491,12.79026,1.607053
3.768915,10.25138,1.607104
6.692732,6.624867,1.607347
8.617286,12.26029,1.607787
3.7106,9.293266,1.60885
9.426175,8.094596,1.608934
8.490588,7.118841,1.609325
8.78694,7.323071,1.609358
7.818817,12.71631,1.609697
6.71461,12.87963,1.610637
9.300954,7.860591,1.611487
4.527472,7.520273,1.611558
3.939701,10.80868,1.61157
8.968968,11.98458,1.611907
4.663605,7.36648,1.612276
8.354315,7.057433,1.612519
9.072312,7.559607,1.612525
9.143393,11.81864,1.612837
9.61621,8.442337,1.613906
4.124914,8.050293,1.614437
8.155091,6.949558,1.614713
6.444405,6.607639,1.615005
8.59256,7.188584,1.61697
9.84704,10.69456,1.617168
4.866324,7.211076,1.617763
4.917036,12.1629,1.618903
9.59604,11.23515,1.619726
4.96113,7.13872,1.620259
6.590179,12.86046,1.620433
8.602888,12.282,1.621158
8.399736,12.42499,1.621204
3.735252,9.102985,1.623817
4.332772,11.52154,1.624412
6.480346,6.617133,1.625061
4.683599,7.348396,1.626243
7.708683,12.74438,1.626513
4.198072,11.29752,1.626938
9.671903,11.10822,1.628509
8.346189,7.041476,1.629119
6.873337,12.86759,1.629274
9.033612,11.92611,1.62971
6.659005,12.86713,1.63006
5.5113,12.54463,1.631547
3.940168,10.80621,1.631797
9.196487,11.74669,1.632921
3.785345,10.31567,1.634479
9.743393,10.95702,1.635098
8.51655,12.33332,1.635349
8.631092,7.211251,1.635584
9.190695,11.75302,1.635831
5.28428,6.939482,1.635851
9.44966,11.4594,1.63615
3.932362,10.76301,1.637254
3.699475,9.726366,1.637648
9.131385,7.646989,1.638205
3.698678,9.715066,1.638626
8.225337,6.983058,1.639914
4.585883,7.463511,1.639939
4.981312,7.109895,1.641121
5.650271,12.60461,1.64145
8.125265,6.944082,1.64191
4.753767,12.03737,1.642515
3.745974,10.10517,1.642527
8.261505,12.49765,1.643072
6.345576,6.613636,1.643251
9.777756,8.839678,1.644182
9.872406,10.61162,1.644737
8.251593,12.50311,1.646701
5.592315,6.79881,1.646769
9.934385,10.29676,1.648294
9.956382,10.08054,1.648723
4.540526,11.81876,1.649368
8.416128,12.40271,1.649474
6.704813,6.624606,1.649619
9.254354,11.69797,1.650512
5.301037,6.9169,1.651631
6.686431,6.623897,1.653325
4.123841,11.18317,1.653354
6.801531,6.617956,1.653697
6.420881,12.84694,1.654106
4.218505,7.902036,1.654219
4.081282,8.121892,1.654569
4.553066,11.81705,1.654835
6.066619,12.77366,1.656014
8.115745,6.93842,1.656473
3.832247,8.667689,1.6565
4.756471,12.02898,1.657143
9.931999,9.484038,1.659204
5.525331,6.813842,1.659275
5.996828,6.665197,1.660861
7.761709,12.73533,1.661301
9.621071,8.446789,1.661933
9.148665,7.66572,1.662538
7.71073,6.787635,1.66418
4.539541,11.80042,1.665269
8.150627,12.55904,1.666141
7.972437,12.6434,1.666285
6.190736,6.642661,1.667352
9.405712,8.053122,1.668525
5.566343,12.57329,1.67069
9.821328,9.013567,1.671842
9.246059,7.774163,1.67264
7.521276,6.735582,1.672691
6.867534,12.87538,1.673187
9.331886,7.923281,1.673318
7.365911,6.69581,1.673485
9.616867,11.20424,1.675423
3.868493,8.584275,1.677464
6.82777,12.86683,1.678416
5.934748,6.688069,1.679298
9.921776,9.480333,1.6793
7.055026,6.647126,1.680285
3.780654,8.849766,1.68076
7.20964,6.662407,1.681067
6.591027,6.609899,1.681513
3.71894,9.155569,1.681638
3.711836,9.347521,1.684034
6.592912,12.85765,1.684037
6.769146,6.626006,1.684127
9.591544,11.24834,1.684487
4.017725,10.94444,1.684939
4.028037,10.99239,1.687304
3.862899,10.60428,1.687313
9.467468,11.42384,1.687542
9.794465,8.884901,1.68858
3.71888,9.954617,1.689458
4.097086,11.11002,1.689619
8.285715,12.48219,1.689871
3.972312,10.86656,1.694583
3.705212,9.486876,1.69595
6.451366,12.84218,1.696625
4.317494,11.48543,1.696643
8.161161,6.947853,1.696667
4.891262,12.13775,1.697105
3.745584,9.070436,1.697406
8.602348,7.190953,1.697876
9.951549,9.645238,1.698147
9.695758,11.06646,1.698325
4.495114,11.74995,1.699211
6.911434,6.632197,1.699424
9.74547,10.98055,1.699829
6.902937,6.621357,1.700053
4.103191,11.11959,1.700913
9.952665,10.03154,1.701676
7.086688,12.8645,1.702008
3.9308,8.457011,1.702796
6.631074,12.86065,1.703757
8.245773,12.50533,1.704555
7.415608,12.82994,1.706271
9.367244,11.55441,1.707414
3.705934,9.58537,1.707418
3.727071,9.104152,1.708053
4.031442,10.97126,1.708232
3.912251,8.476617,1.708291
6.218441,12.80299,1.70855
8.547803,7.147947,1.710016
7.460291,6.719961,1.712845
7.085713,12.87452,1.713004
8.502093,12.35534,1.713114
4.797777,12.0733,1.71338
9.674141,8.560122,1.71485
6.985528,12.87281,1.715844
8.012817,12.62264,1.716068
8.536554,12.32983,1.716953
7.117311,12.86085,1.717216
4.947183,7.153995,1.717579
3.800196,8.797806,1.717612
9.954784,9.860809,1.718346
8.019985,12.6191,1.719655
7.657956,6.758051,1.721192
8.781842,12.15138,1.722466
4.39449,11.60929,1.723945
7.454785,6.710685,1.724394
9.914761,10.46596,1.724597
7.357257,12.83157,1.725436
3.747201,10.07377,1.727131
8.764,12.15236,1.727336
5.318001,12.42558,1.727418
4.108391,8.089169,1.727518
9.564212,8.352514,1.727735
4.096475,11.12267,1.732079
8.622856,12.25565,1.733063
5.783022,6.721459,1.734042
4.501235,11.74378,1.734163
9.655157,8.542221,1.734172
4.579798,7.47602,1.735704
5.227483,6.959851,1.735786
6.634739,6.609918,1.736122
3.889261,8.566823,1.736238
6.347936,6.613456,1.736713
5.681222,6.756907,1.736804
5.429268,12.49008,1.736958
7.514153,6.720615,1.737977
3.719837,9.903708,1.738811
7.156862,6.660343,1.73922
7.452874,6.709605,1.739647
9.236319,7.754492,1.740496
3.709321,9.628267,1.74113
4.121145,11.16355,1.741609
3.704649,9.403652,1.741678
4.04247,8.199927,1.742362
3.753319,8.995004,1.744461
